Time|Price|NumberBuyOrder|NumberSellOrder|NumberTrades|MatchTime|AveMatchTime|MaxMatchTime|OclProcTime|AveOclProcTime|MaxOclProcTime|TotalProcTime|AveTotalProcTime|MaxTotalProcTime
1024|100.00|0|136|0|0.000|0.000|7.608|0.135|0.000|60.416|16.171|9.877|31.627
1025|100.00|0|136|0|0.000|0.000|7.608|0.135|0.000|60.416|16.171|9.883|31.627
1026|100.00|0|136|0|0.000|0.000|7.608|0.134|0.000|60.416|16.171|9.890|31.627
1027|100.00|0|136|0|0.000|0.000|7.608|0.134|0.000|60.416|16.171|9.896|31.627
1028|100.00|0|136|0|0.000|0.000|7.608|0.134|0.000|60.416|16.171|9.902|31.627
1029|100.00|0|136|0|0.000|0.000|7.608|0.134|0.000|60.416|16.171|9.908|31.627
1030|100.00|0|136|0|0.000|0.000|7.608|52.817|0.051|60.416|20.376|9.918|31.627
1031|100.00|0|137|0|8.409|0.008|8.409|0.163|0.000|60.416|20.376|9.928|31.627
1032|100.00|0|137|0|0.000|0.000|8.409|0.136|0.000|60.416|20.376|9.938|31.627
1033|100.00|0|137|0|0.000|0.000|8.409|50.898|0.049|60.416|17.714|9.946|31.627
1034|100.00|0|138|0|7.716|0.007|8.409|0.167|0.000|60.416|17.714|9.953|31.627
1035|100.00|0|138|0|0.000|0.000|8.409|0.133|0.000|60.416|17.714|9.961|31.627
1036|100.00|0|138|0|0.000|0.000|8.409|0.133|0.000|60.416|17.714|9.968|31.627
1037|100.00|0|138|0|0.000|0.000|8.409|0.134|0.000|60.416|17.714|9.976|31.627
1038|100.00|0|138|0|0.000|0.000|8.409|0.133|0.000|60.416|17.714|9.983|31.627
1039|100.00|0|138|0|0.000|0.000|8.409|0.133|0.000|60.416|17.714|9.991|31.627
1040|100.00|0|138|0|0.000|0.000|8.409|50.600|0.049|60.416|18.260|9.999|31.627
1041|100.00|0|139|0|7.672|0.007|8.409|0.133|0.000|60.416|18.260|10.006|31.627
1042|100.00|0|139|0|0.000|0.000|8.409|47.415|0.045|60.416|15.240|10.011|31.627
1043|100.00|0|140|0|7.717|0.007|8.409|0.132|0.000|60.416|15.240|10.016|31.627
1044|100.00|0|141|0|7.901|0.008|8.409|52.212|0.050|60.416|20.452|10.026|31.627
1045|100.00|0|142|0|7.839|0.007|8.409|0.132|0.000|60.416|20.452|10.036|31.627
1046|100.00|0|142|0|0.001|0.000|8.409|0.139|0.000|60.416|20.452|10.046|31.627
1047|100.00|0|142|0|0.000|0.000|8.409|0.138|0.000|60.416|20.452|10.056|31.627
1048|100.00|0|142|0|0.000|0.000|8.409|0.138|0.000|60.416|20.452|10.066|31.627
1049|100.00|0|142|0|0.000|0.000|8.409|54.798|0.052|60.416|20.089|10.076|31.627
1050|100.00|0|143|0|7.990|0.008|8.409|0.137|0.000|60.416|20.089|10.085|31.627
1051|100.00|0|144|0|7.997|0.008|8.409|0.136|0.000|60.416|20.089|10.095|31.627
1052|100.00|0|145|0|8.084|0.008|8.409|0.136|0.000|60.416|20.089|10.104|31.627
1053|100.00|0|145|0|0.000|0.000|8.409|0.137|0.000|60.416|20.089|10.114|31.627
1054|100.00|0|145|0|0.000|0.000|8.409|0.137|0.000|60.416|20.089|10.123|31.627
1055|100.00|0|145|0|0.000|0.000|8.409|0.136|0.000|60.416|20.089|10.133|31.627
1056|100.00|0|145|0|0.000|0.000|8.409|0.136|0.000|60.416|20.089|10.142|31.627
1057|100.00|0|145|0|0.000|0.000|8.409|55.175|0.052|60.416|21.772|10.153|31.627
1058|100.00|0|146|0|8.221|0.008|8.409|0.168|0.000|60.416|21.772|10.164|31.627
1059|100.00|0|146|0|0.001|0.000|8.409|0.140|0.000|60.416|21.772|10.175|31.627
1060|100.00|0|146|0|0.000|0.000|8.409|0.143|0.000|60.416|21.772|10.186|31.627
1061|100.00|0|146|0|0.000|0.000|8.409|54.097|0.051|60.416|20.714|10.196|31.627
1062|100.00|0|147|0|8.115|0.008|8.409|0.136|0.000|60.416|20.714|10.206|31.627
1063|100.00|0|148|0|8.263|0.008|8.409|0.141|0.000|60.416|20.714|10.216|31.627
1064|100.00|0|148|0|0.000|0.000|8.409|0.136|0.000|60.416|20.714|10.225|31.627
1065|100.00|0|148|0|0.000|0.000|8.409|52.214|0.049|60.416|18.691|10.233|31.627
1066|100.00|0|149|0|8.534|0.008|8.534|0.137|0.000|60.416|18.691|10.241|31.627
1067|100.00|0|149|0|0.000|0.000|8.534|0.133|0.000|60.416|18.691|10.249|31.627
1068|100.00|0|149|0|0.000|0.000|8.534|53.407|0.050|60.416|20.520|10.259|31.627
1069|100.00|0|150|0|8.449|0.008|8.534|0.149|0.000|60.416|20.520|10.268|31.627
1070|100.00|0|150|0|0.000|0.000|8.534|0.134|0.000|60.416|20.520|10.278|31.627
1071|100.00|0|150|0|0.000|0.000|8.534|0.134|0.000|60.416|20.520|10.288|31.627
1072|100.00|0|150|0|0.000|0.000|8.534|50.262|0.047|60.416|17.844|10.295|31.627
1073|100.00|0|151|0|8.478|0.008|8.534|0.138|0.000|60.416|17.844|10.302|31.627
1074|100.00|0|152|0|8.496|0.008|8.534|54.972|0.051|60.416|20.042|10.311|31.627
1075|100.00|0|153|0|8.547|0.008|8.547|0.139|0.000|60.416|20.042|10.320|31.627
1076|100.00|0|154|0|8.569|0.008|8.569|0.138|0.000|60.416|20.042|10.329|31.627
1077|100.00|0|154|0|0.000|0.000|8.569|0.137|0.000|60.416|20.042|10.338|31.627
1078|100.00|0|154|0|0.000|0.000|8.569|57.988|0.054|60.416|22.907|10.349|31.627
1079|100.00|0|155|0|8.599|0.008|8.599|0.137|0.000|60.416|22.907|10.361|31.627
1080|100.00|0|155|0|0.000|0.000|8.599|0.138|0.000|60.416|22.907|10.373|31.627
1081|100.00|0|155|0|0.000|0.000|8.599|0.137|0.000|60.416|22.907|10.384|31.627
1082|100.00|0|155|0|0.000|0.000|8.599|54.414|0.050|60.416|20.725|10.394|31.627
1083|100.00|0|156|0|8.590|0.008|8.599|0.136|0.000|60.416|20.725|10.403|31.627
1084|100.00|0|156|0|0.000|0.000|8.599|50.439|0.046|60.416|17.428|10.410|31.627
1085|100.00|0|157|0|8.671|0.008|8.671|0.136|0.000|60.416|17.428|10.416|31.627
1086|100.00|0|157|0|0.000|0.000|8.671|0.137|0.000|60.416|17.428|10.423|31.627
1087|100.00|0|157|0|0.000|0.000|8.671|0.134|0.000|60.416|17.428|10.429|31.627
1088|100.00|0|157|0|0.000|0.000|8.671|54.851|0.050|60.416|20.928|10.439|31.627
1089|100.00|0|158|0|8.685|0.008|8.685|0.165|0.000|60.416|20.928|10.448|31.627
1090|100.00|0|159|0|8.688|0.008|8.688|0.134|0.000|60.416|20.928|10.458|31.627
1091|100.00|0|159|0|0.000|0.000|8.688|0.134|0.000|60.416|20.928|10.468|31.627
1092|100.00|0|159|0|0.000|0.000|8.688|49.946|0.046|60.416|17.429|10.474|31.627
1093|100.00|0|160|0|8.872|0.008|8.872|0.141|0.000|60.416|17.429|10.480|31.627
1094|100.00|0|160|0|0.000|0.000|8.872|47.772|0.044|60.416|12.944|10.483|31.627
1095|100.00|0|161|0|8.961|0.008|8.961|54.122|0.049|60.416|18.809|10.490|31.627
1096|100.00|0|162|0|8.987|0.008|8.987|0.140|0.000|60.416|18.809|10.498|31.627
1097|100.00|0|162|0|0.000|0.000|8.987|0.140|0.000|60.416|18.809|10.505|31.627
1098|100.00|0|162|0|0.000|0.000|8.987|0.139|0.000|60.416|18.809|10.513|31.627
1099|100.00|0|162|0|0.000|0.000|8.987|0.139|0.000|60.416|18.809|10.520|31.627
1100|100.00|0|162|0|0.000|0.000|8.987|56.245|0.051|60.416|21.261|10.530|31.627
1101|100.00|0|163|0|9.011|0.008|9.011|0.137|0.000|60.416|21.261|10.540|31.627
1102|100.00|0|163|0|0.001|0.000|9.011|53.610|0.049|60.416|18.981|10.548|31.627
1103|100.00|0|164|0|9.037|0.008|9.037|0.138|0.000|60.416|18.981|10.555|31.627
1104|100.00|0|164|0|0.000|0.000|9.037|54.093|0.049|60.416|19.996|10.564|31.627
1105|100.00|0|165|0|9.061|0.008|9.061|0.137|0.000|60.416|19.996|10.572|31.627
1106|100.00|0|165|0|0.000|0.000|9.061|0.147|0.000|60.416|19.996|10.581|31.627
1107|100.00|0|165|0|0.000|0.000|9.061|0.137|0.000|60.416|19.996|10.589|31.627
1108|100.00|0|165|0|0.000|0.000|9.061|0.137|0.000|60.416|19.996|10.598|31.627
1109|100.00|0|165|0|0.000|0.000|9.061|0.136|0.000|60.416|19.996|10.606|31.627
1110|100.00|0|165|0|0.000|0.000|9.061|0.138|0.000|60.416|19.996|10.615|31.627
1111|100.00|0|165|0|0.000|0.000|9.061|0.137|0.000|60.416|19.996|10.623|31.627
1112|100.00|0|165|0|0.000|0.000|9.061|51.675|0.046|60.416|17.855|10.630|31.627
1113|100.00|0|166|0|9.155|0.008|9.155|0.165|0.000|60.416|17.855|10.636|31.627
1114|100.00|0|166|0|0.001|0.000|9.155|0.136|0.000|60.416|17.855|10.643|31.627
1115|100.00|0|166|0|0.000|0.000|9.155|0.136|0.000|60.416|17.855|10.649|31.627
1116|100.00|0|166|0|0.000|0.000|9.155|0.136|0.000|60.416|17.855|10.656|31.627
1117|100.00|0|166|0|0.000|0.000|9.155|47.252|0.042|60.416|13.672|10.658|31.627
1118|100.00|0|167|0|9.110|0.008|9.155|0.136|0.000|60.416|13.672|10.661|31.627
1119|100.00|0|167|0|0.000|0.000|9.155|0.135|0.000|60.416|13.672|10.664|31.627
1120|100.00|0|167|0|0.000|0.000|9.155|0.136|0.000|60.416|13.672|10.666|31.627
1121|100.00|0|167|0|0.000|0.000|9.155|54.255|0.048|60.416|20.522|10.675|31.627
1122|100.00|0|168|0|9.436|0.008|9.436|0.153|0.000|60.416|20.522|10.684|31.627
1123|100.00|0|168|0|0.000|0.000|9.436|0.143|0.000|60.416|20.522|10.693|31.627
1124|100.00|0|168|0|0.000|0.000|9.436|54.439|0.048|60.416|18.400|10.699|31.627
1125|100.00|0|169|0|9.434|0.008|9.436|0.147|0.000|60.416|18.400|10.706|31.627
1126|100.00|0|169|0|0.000|0.000|9.436|0.150|0.000|60.416|18.400|10.713|31.627
1127|100.00|0|169|0|0.000|0.000|9.436|0.147|0.000|60.416|18.400|10.720|31.627
1128|100.00|0|169|0|0.000|0.000|9.436|0.144|0.000|60.416|18.400|10.727|31.627
1129|100.00|0|169|0|0.000|0.000|9.436|0.142|0.000|60.416|18.400|10.734|31.627
1130|100.00|0|169|0|0.000|0.000|9.436|0.148|0.000|60.416|18.400|10.740|31.627
1131|100.00|0|169|0|0.000|0.000|9.436|0.151|0.000|60.416|18.400|10.747|31.627
1132|100.00|0|169|0|0.000|0.000|9.436|55.159|0.049|60.416|18.550|10.754|31.627
1133|100.00|0|170|0|9.411|0.008|9.436|0.141|0.000|60.416|18.550|10.761|31.627
1134|100.00|0|170|0|0.000|0.000|9.436|0.144|0.000|60.416|18.550|10.768|31.627
1135|100.00|0|170|0|0.000|0.000|9.436|52.641|0.046|60.416|17.137|10.773|31.627
1136|100.00|0|171|0|9.483|0.008|9.483|0.143|0.000|60.416|17.137|10.779|31.627
1137|100.00|0|171|0|0.000|0.000|9.483|0.140|0.000|60.416|17.137|10.784|31.627
1138|100.00|0|171|0|0.000|0.000|9.483|0.140|0.000|60.416|17.137|10.790|31.627
1139|100.00|0|171|0|0.000|0.000|9.483|0.141|0.000|60.416|17.137|10.796|31.627
1140|100.00|0|171|0|0.000|0.000|9.483|0.140|0.000|60.416|17.137|10.801|31.627
1141|100.00|0|171|0|0.000|0.000|9.483|0.143|0.000|60.416|17.137|10.807|31.627
1142|100.00|0|171|0|0.000|0.000|9.483|0.140|0.000|60.416|17.137|10.812|31.627
1143|100.00|0|171|0|0.000|0.000|9.483|0.141|0.000|60.416|17.137|10.818|31.627
1144|100.00|0|171|0|0.000|0.000|9.483|54.681|0.048|60.416|19.256|10.825|31.627
1145|100.00|0|172|0|9.491|0.008|9.491|0.141|0.000|60.416|19.256|10.833|31.627
1146|100.00|0|173|0|9.498|0.008|9.498|54.936|0.048|60.416|19.902|10.840|31.627
1147|100.00|0|174|0|9.522|0.008|9.522|53.457|0.047|60.416|19.083|10.848|31.627
1148|100.00|0|175|0|9.543|0.008|9.543|0.138|0.000|60.416|19.083|10.855|31.627
1149|100.00|0|176|0|9.548|0.008|9.548|0.137|0.000|60.416|19.083|10.862|31.627
1150|100.00|0|176|0|0.000|0.000|9.548|55.999|0.049|60.416|19.903|10.870|31.627
1151|100.00|0|177|0|9.883|0.009|9.883|56.915|0.049|60.416|20.522|10.878|31.627
1152|100.00|0|178|0|9.932|0.009|9.932|0.165|0.000|60.416|20.522|10.887|31.627
1153|100.00|0|179|0|9.944|0.009|9.944|0.142|0.000|60.416|20.522|10.895|31.627
1154|100.00|0|179|0|0.000|0.000|9.944|53.516|0.046|60.416|17.025|10.900|31.627
1155|100.00|0|180|0|9.943|0.009|9.944|0.142|0.000|60.416|17.025|10.905|31.627
1156|100.00|0|180|0|0.000|0.000|9.944|0.142|0.000|60.416|17.025|10.911|31.627
1157|100.00|0|180|0|0.000|0.000|9.944|0.142|0.000|60.416|17.025|10.916|31.627
1158|100.00|0|180|0|0.000|0.000|9.944|50.543|0.044|60.416|15.195|10.920|31.627
1159|100.00|0|181|0|10.022|0.009|10.022|54.296|0.047|60.416|18.633|10.926|31.627
1160|100.00|0|182|0|10.021|0.009|10.022|0.143|0.000|60.416|18.633|10.933|31.627
1161|100.00|0|182|0|0.000|0.000|10.022|0.141|0.000|60.416|18.633|10.940|31.627
1162|100.00|0|182|0|0.001|0.000|10.022|54.976|0.047|60.416|17.856|10.946|31.627
1163|100.00|0|183|0|10.024|0.009|10.024|54.610|0.047|60.416|19.823|10.953|31.627
1164|100.00|0|184|0|9.998|0.009|10.024|0.137|0.000|60.416|19.823|10.961|31.627
1165|100.00|0|184|0|0.000|0.000|10.024|0.146|0.000|60.416|19.823|10.968|31.627
1166|100.00|0|184|0|0.000|0.000|10.024|0.151|0.000|60.416|19.823|10.976|31.627
1167|100.00|0|184|0|0.000|0.000|10.024|0.147|0.000|60.416|19.823|10.984|31.627
1168|100.00|0|184|0|0.000|0.000|10.024|0.145|0.000|60.416|19.823|10.991|31.627
1169|100.00|0|184|0|0.000|0.000|10.024|56.485|0.048|60.416|18.809|10.998|31.627
1170|100.00|0|185|0|10.317|0.009|10.317|0.146|0.000|60.416|18.809|11.005|31.627
1171|100.00|0|185|0|0.000|0.000|10.317|0.152|0.000|60.416|18.809|11.011|31.627
1172|100.00|0|185|0|0.000|0.000|10.317|0.153|0.000|60.416|18.809|11.018|31.627
1173|100.00|0|185|0|0.000|0.000|10.317|59.415|0.051|60.416|21.545|11.027|31.627
1174|100.00|0|186|0|10.446|0.009|10.446|56.481|0.048|60.416|18.986|11.034|31.627
1175|100.00|0|187|0|10.394|0.009|10.446|55.170|0.047|60.416|18.539|11.040|31.627
1176|100.00|0|188|0|10.354|0.009|10.446|53.497|0.045|60.416|17.571|11.045|31.627
1177|100.00|0|189|0|10.423|0.009|10.446|0.174|0.000|60.416|17.571|11.051|31.627
1178|100.00|0|189|0|0.000|0.000|10.446|0.142|0.000|60.416|17.571|11.057|31.627
1179|100.00|0|189|0|0.000|0.000|10.446|0.143|0.000|60.416|17.571|11.062|31.627
1180|100.00|0|189|0|0.000|0.000|10.446|56.735|0.048|60.416|20.097|11.070|31.627
1181|100.00|0|190|0|10.480|0.009|10.480|0.173|0.000|60.416|20.097|11.077|31.627
1182|100.00|0|191|0|10.528|0.009|10.528|55.529|0.047|60.416|20.043|11.085|31.627
1183|100.00|0|192|0|10.408|0.009|10.528|0.167|0.000|60.416|20.043|11.093|31.627
1184|100.00|0|193|0|10.727|0.009|10.727|55.928|0.047|60.416|18.167|11.098|31.627
1185|100.00|0|194|0|10.765|0.009|10.765|55.921|0.047|60.416|17.441|11.104|31.627
1186|100.00|0|195|0|10.749|0.009|10.765|56.788|0.048|60.416|19.629|11.111|31.627
1187|100.00|0|196|0|10.751|0.009|10.765|0.147|0.000|60.416|19.629|11.118|31.627
1188|100.00|0|197|0|10.815|0.009|10.815|0.144|0.000|60.416|19.629|11.125|31.627
1189|100.00|0|198|0|10.846|0.009|10.846|0.145|0.000|60.416|19.629|11.132|31.627
1190|100.00|0|198|0|0.000|0.000|10.846|0.145|0.000|60.416|19.629|11.140|31.627
1191|100.00|0|198|0|0.000|0.000|10.846|54.733|0.046|60.416|18.138|11.145|31.627
1192|100.00|0|199|0|10.913|0.009|10.913|0.156|0.000|60.416|18.138|11.151|31.627
1193|100.00|0|199|0|0.000|0.000|10.913|0.143|0.000|60.416|18.138|11.157|31.627
1194|100.00|0|199|0|0.001|0.000|10.913|0.175|0.000|60.416|18.138|11.163|31.627
1195|100.00|0|199|0|0.000|0.000|10.913|0.143|0.000|60.416|18.138|11.169|31.627
1196|100.00|0|199|0|0.000|0.000|10.913|0.143|0.000|60.416|18.138|11.175|31.627
1197|100.00|0|199|0|0.000|0.000|10.913|0.143|0.000|60.416|18.138|11.181|31.627
1198|100.00|0|199|0|0.000|0.000|10.913|55.235|0.046|60.416|18.687|11.187|31.627
1199|100.00|0|200|0|10.871|0.009|10.913|0.142|0.000|60.416|18.687|11.193|31.627
1200|100.00|0|200|0|0.000|0.000|10.913|0.142|0.000|60.416|18.687|11.199|31.627
1201|100.00|0|200|0|0.001|0.000|10.913|0.144|0.000|60.416|18.687|11.205|31.627
1202|100.00|0|200|0|0.000|0.000|10.913|55.042|0.046|60.416|18.808|11.212|31.627
1203|100.00|0|201|0|11.382|0.009|11.382|0.168|0.000|60.416|18.808|11.218|31.627
1204|100.00|0|202|0|11.177|0.009|11.382|0.147|0.000|60.416|18.808|11.224|31.627
1205|100.00|0|202|0|0.000|0.000|11.382|0.149|0.000|60.416|18.808|11.231|31.627
1206|100.00|0|202|0|0.000|0.000|11.382|56.913|0.047|60.416|18.114|11.236|31.627
1207|100.00|0|203|0|11.362|0.009|11.382|0.151|0.000|60.416|18.114|11.242|31.627
1208|100.00|0|203|0|0.001|0.000|11.382|0.150|0.000|60.416|18.114|11.248|31.627
1209|100.00|0|203|0|0.000|0.000|11.382|0.148|0.000|60.416|18.114|11.253|31.627
1210|100.00|0|203|0|0.000|0.000|11.382|0.149|0.000|60.416|18.114|11.259|31.627
1211|100.00|0|203|0|0.000|0.000|11.382|0.148|0.000|60.416|18.114|11.265|31.627
1212|100.00|0|203|0|0.000|0.000|11.382|0.154|0.000|60.416|18.114|11.270|31.627
1213|100.00|0|203|0|0.001|0.000|11.382|0.150|0.000|60.416|18.114|11.276|31.627
1214|100.00|0|203|0|0.000|0.000|11.382|59.885|0.049|60.416|20.725|11.284|31.627
1215|100.00|0|204|0|11.281|0.009|11.382|0.148|0.000|60.416|20.725|11.292|31.627
1216|100.00|0|205|0|11.517|0.009|11.517|57.194|0.047|60.416|19.266|11.298|31.627
1217|100.00|0|206|0|11.326|0.009|11.517|0.177|0.000|60.416|19.266|11.305|31.627
1218|100.00|0|206|0|0.001|0.000|11.517|56.353|0.046|60.416|18.798|11.311|31.627
1219|100.00|0|207|0|11.364|0.009|11.517|0.150|0.000|60.416|18.798|11.317|31.627
1220|100.00|0|207|0|0.000|0.000|11.517|0.146|0.000|60.416|18.798|11.323|31.627
1221|100.00|0|207|0|0.000|0.000|11.517|0.146|0.000|60.416|18.798|11.329|31.627
1222|100.00|0|207|0|0.000|0.000|11.517|0.146|0.000|60.416|18.798|11.335|31.627
1223|100.00|0|207|0|0.000|0.000|11.517|0.146|0.000|60.416|18.798|11.341|31.627
1224|100.00|0|207|0|0.000|0.000|11.517|57.509|0.047|60.416|20.032|11.349|31.627
1225|100.00|0|208|0|11.601|0.009|11.601|53.102|0.043|60.416|16.341|11.353|31.627
1226|100.00|0|209|0|11.363|0.009|11.601|0.145|0.000|60.416|16.341|11.357|31.627
1227|100.00|0|210|0|11.609|0.009|11.609|0.150|0.000|60.416|16.341|11.361|31.627
1228|100.00|0|210|0|0.000|0.000|11.609|57.904|0.047|60.416|18.809|11.367|31.627
1229|100.00|0|211|0|11.651|0.009|11.651|0.150|0.000|60.416|18.809|11.373|31.627
1230|100.00|0|211|0|0.000|0.000|11.651|60.191|0.049|60.416|20.928|11.381|31.627
1231|100.00|0|212|0|11.658|0.009|11.658|0.150|0.000|60.416|20.928|11.388|31.627
1232|100.00|0|212|0|0.000|0.000|11.658|0.149|0.000|60.416|20.928|11.396|31.627
1233|100.00|0|212|0|0.000|0.000|11.658|0.149|0.000|60.416|20.928|11.404|31.627
1234|100.00|0|212|0|0.000|0.000|11.658|0.149|0.000|60.416|20.928|11.412|31.627
1235|100.00|0|212|0|0.000|0.000|11.658|0.149|0.000|60.416|20.928|11.419|31.627
1236|100.00|0|212|0|0.000|0.000|11.658|60.168|0.049|60.416|21.219|11.427|31.627
1237|100.00|0|213|0|11.847|0.010|11.847|0.152|0.000|60.416|21.219|11.435|31.627
1238|100.00|0|213|0|0.000|0.000|11.847|0.148|0.000|60.416|21.219|11.443|31.627
1239|100.00|0|213|0|0.000|0.000|11.847|0.148|0.000|60.416|21.219|11.451|31.627
1240|100.00|0|213|0|0.000|0.000|11.847|0.155|0.000|60.416|21.219|11.459|31.627
1241|100.00|0|213|0|0.000|0.000|11.847|0.147|0.000|60.416|21.219|11.467|31.627
1242|100.00|0|213|0|0.000|0.000|11.847|59.938|0.048|60.416|21.548|11.475|31.627
1243|100.00|0|214|0|11.934|0.010|11.934|0.168|0.000|60.416|21.548|11.483|31.627
1244|100.00|0|214|0|0.000|0.000|11.934|56.119|0.045|60.416|16.873|11.487|31.627
1245|100.00|0|215|0|11.834|0.009|11.934|58.404|0.047|60.416|20.285|11.494|31.627
1246|100.00|0|216|0|11.744|0.009|11.934|0.146|0.000|60.416|20.285|11.501|31.627
1247|100.00|0|217|0|11.863|0.010|11.934|0.175|0.000|60.416|20.285|11.508|31.627
1248|100.00|0|217|0|0.000|0.000|11.934|53.441|0.043|60.416|15.601|11.512|31.627
1249|100.00|0|218|0|12.346|0.010|12.346|0.163|0.000|60.416|15.601|11.515|31.627
1250|100.00|0|218|0|0.000|0.000|12.346|0.159|0.000|60.416|15.601|11.518|31.627
1251|100.00|0|218|0|0.000|0.000|12.346|60.044|0.048|60.416|19.082|11.524|31.627
1252|100.00|0|219|0|12.229|0.010|12.346|60.883|0.049|60.883|20.865|11.532|31.627
1253|100.00|0|220|0|12.170|0.010|12.346|0.151|0.000|60.883|20.865|11.539|31.627
1254|100.00|0|220|0|0.000|0.000|12.346|58.226|0.046|60.883|18.260|11.544|31.627
1255|100.00|0|221|0|12.226|0.010|12.346|60.770|0.048|60.883|21.217|11.552|31.627
1256|100.00|0|222|0|11.978|0.010|12.346|0.126|0.000|60.883|21.217|11.560|31.627
1257|100.00|0|223|0|12.014|0.010|12.346|0.126|0.000|60.883|21.217|11.567|31.627
1258|100.00|0|224|0|12.130|0.010|12.346|56.893|0.045|60.883|18.249|11.573|31.627
1259|100.00|0|225|0|12.256|0.010|12.346|0.149|0.000|60.883|18.249|11.578|31.627
1260|100.00|0|226|0|12.278|0.010|12.346|0.147|0.000|60.883|18.249|11.583|31.627
1261|100.00|0|227|0|12.554|0.010|12.554|0.154|0.000|60.883|18.249|11.589|31.627
1262|100.00|0|227|0|0.000|0.000|12.554|60.336|0.048|60.883|19.212|11.595|31.627
1263|100.00|0|228|0|12.603|0.010|12.603|0.158|0.000|60.883|19.212|11.601|31.627
1264|100.00|0|228|0|0.000|0.000|12.603|58.887|0.047|60.883|18.128|11.606|31.627
1265|100.00|0|229|0|12.645|0.010|12.645|0.154|0.000|60.883|18.128|11.611|31.627
1266|100.00|0|229|0|0.000|0.000|12.645|0.151|0.000|60.883|18.128|11.616|31.627
1267|100.00|0|229|0|0.000|0.000|12.645|0.153|0.000|60.883|18.128|11.621|31.627
1268|100.00|0|229|0|0.000|0.000|12.645|60.605|0.048|60.883|20.520|11.628|31.627
1269|100.00|0|230|0|12.634|0.010|12.645|59.975|0.047|60.883|20.298|11.635|31.627
1270|100.00|0|231|0|12.700|0.010|12.700|58.388|0.046|60.883|18.129|11.640|31.627
1271|100.00|0|232|0|13.149|0.010|13.149|57.831|0.045|60.883|18.127|11.645|31.627
1272|100.00|0|233|0|12.704|0.010|13.149|0.150|0.000|60.883|18.127|11.650|31.627
1273|100.00|0|234|0|12.715|0.010|13.149|54.748|0.043|60.883|15.915|11.654|31.627
1274|100.00|0|235|0|12.851|0.010|13.149|59.217|0.046|60.883|19.637|11.660|31.627
1275|100.00|0|236|0|13.097|0.010|13.149|59.172|0.046|60.883|17.715|11.665|31.627
1276|100.00|0|237|0|13.178|0.010|13.178|60.708|0.048|60.883|19.586|11.671|31.627
1277|100.00|0|238|0|13.118|0.010|13.178|0.155|0.000|60.883|19.586|11.677|31.627
1278|100.00|0|239|0|13.154|0.010|13.178|60.634|0.047|60.883|20.044|11.684|31.627
1279|100.00|0|230|10|77.161|0.060|77.161|37.050|0.029|60.883|15.847|11.687|31.627
1280|100.00|0|231|10|11.237|0.009|77.161|41.000|0.032|60.883|20.086|11.693|31.627
1281|100.00|0|232|10|11.272|0.009|77.161|0.104|0.000|60.883|20.086|11.700|31.627
1282|100.00|0|233|10|11.545|0.009|77.161|0.140|0.000|60.883|20.086|11.707|31.627
1283|100.00|0|234|10|11.383|0.009|77.161|0.104|0.000|60.883|20.086|11.713|31.627
1284|100.00|0|234|10|0.000|0.000|77.161|36.186|0.028|60.883|14.845|11.716|31.627
1285|100.00|0|235|10|11.758|0.009|77.161|0.138|0.000|60.883|14.845|11.718|31.627
1286|100.00|0|235|10|0.000|0.000|77.161|42.569|0.033|60.883|20.866|11.725|31.627
1287|100.00|0|236|10|11.476|0.009|77.161|0.104|0.000|60.883|20.866|11.732|31.627
1288|100.00|0|236|10|0.000|0.000|77.161|0.102|0.000|60.883|20.866|11.739|31.627
1289|100.00|0|236|10|0.000|0.000|77.161|0.104|0.000|60.883|20.866|11.746|31.627
1290|100.00|0|236|10|0.000|0.000|77.161|0.102|0.000|60.883|20.866|11.753|31.627
1291|100.00|0|236|10|0.000|0.000|77.161|0.103|0.000|60.883|20.866|11.760|31.627
1292|100.00|0|236|10|0.000|0.000|77.161|0.103|0.000|60.883|20.866|11.767|31.627
1293|100.00|0|236|10|0.000|0.000|77.161|40.650|0.031|60.883|19.906|11.774|31.627
1294|100.00|0|237|10|11.603|0.009|77.161|0.132|0.000|60.883|19.906|11.780|31.627
1295|100.00|0|237|10|0.000|0.000|77.161|0.106|0.000|60.883|19.906|11.786|31.627
1296|100.00|0|237|10|0.000|0.000|77.161|0.107|0.000|60.883|19.906|11.793|31.627
1297|100.00|0|237|10|0.000|0.000|77.161|0.107|0.000|60.883|19.906|11.799|31.627
1298|100.00|0|237|10|0.000|0.000|77.161|41.718|0.032|60.883|20.087|11.805|31.627
1299|100.00|0|236|12|12.172|0.009|77.161|0.107|0.000|60.883|20.087|11.812|31.627
1300|100.00|0|237|12|11.709|0.009|77.161|0.133|0.000|60.883|20.087|11.818|31.627
1301|100.00|0|237|12|0.000|0.000|77.161|39.428|0.030|60.883|16.297|11.821|31.627
1302|100.00|0|238|12|11.761|0.009|77.161|0.141|0.000|60.883|16.297|11.825|31.627
1303|100.00|0|238|12|0.000|0.000|77.161|0.106|0.000|60.883|16.297|11.828|31.627
1304|100.00|0|238|12|0.000|0.000|77.161|0.106|0.000|60.883|16.297|11.832|31.627
1305|100.00|0|238|12|0.000|0.000|77.161|42.506|0.033|60.883|20.044|11.838|31.627
1306|100.00|0|239|12|11.747|0.009|77.161|0.106|0.000|60.883|20.044|11.844|31.627
